cueanexo	provincia	departamento	localidad	nombre	ambito	sector_de_gestion	primaria	p_lengua_debajo_basico	p_lengua_basico	p_lengua_satisfactorio	p_lengua_avanzado	lon	lat
220121900	Chaco	GENERAL GUEMES	NUEVA POBLACION	E.E.P. N°  714	Rural	Estatal	1	0	50	50	0	-61.3658	-24.9676
220122000	Chaco	12 DE OCTUBRE	PINEDO VIEJO	E.E.P. N° 39 - MANUEL SCHILLING	Rural	Estatal	1	48.68035229	37.2434015	14.07624621	0	-61.2952	-27.3398
220122300	Chaco	12 DE OCTUBRE	GENERAL PINEDO	E.E.P. N° 387 - ALBA ISABEL TEJEDA FAVARON	Urbano	Estatal	1	16.98044078	28.0671858	42.2719454	12.68042803	-61.2806	-27.3247
220122600	Chaco	LIBERTADOR GENERAL SAN MARTIN	CANCHA LARGA	E.E.P. N°  993 -LAURA LUCIA ESPESO DE SKOKO-	Rural	Estatal	1	100	0	0	0	-59.9621	-26.2602
220122800	Chaco	LIBERTADOR GENERAL SAN MARTIN	PAMPA DEL INDIO	E.E.P. N° 537 - GRANADEROS A CABALLO GRAL.SAN MARTIN	Urbano	Estatal	1	12.71552486	34.37964958	30.50867765	22.39614791	-59.9431	-26.0436
220122900	Chaco	LIBERTADOR GENERAL SAN MARTIN	PAMPA CHICA	E.E.P. N° 239 - PEDRO INCHAUSP	Rural	Estatal	1	60	30	10	0	-59.8314	-26.1061
220123000	Chaco	LIBERTADOR GENERAL SAN MARTIN	COLONIA MIXTA	E.E.P. N° 322 - ANTONIO ACOSTA	Rural	Estatal	1	25	0	25	50	-59.9671	-26.0176
220123001	Chaco	LIBERTADOR GENERAL SAN MARTIN	PAMPA DEL INDIO	E.E.P. N° 322 - ANTONIO ACOSTA	Rural	Estatal	1	0	100	0	0	-59.9708	-26.0517
220123100	Chaco	LIBERTADOR GENERAL SAN MARTIN	CAMPO ALEMANY	E.E.P. N° 818 - CAP.JOSE MARIA MASCARELLO	Rural	Estatal	1	33.33333333	33.33333333	0	33.33333333	-59.9718	-26.0531
220123400	Chaco	LIBERTADOR GENERAL SAN MARTIN	PRESIDENCIA ROCA	E.E.P. N° 38 - RAMON JOSE CARCANO	Urbano	Estatal	1	14.39595979	26.69494944	34.53064006	24.37845071	-59.5953	-26.1428
220123900	Chaco	LIBERTADOR GENERAL SAN MARTIN	LOTE 18	E.E.P. N° 246 - EMILIO RAVIGNANI	Rural	Estatal	1	12.20016536	15.05376377	35.69065354	37.05541734	-59.123	-26.6993
220123901	Chaco	LIBERTADOR GENERAL SAN MARTIN	LA BLANCA	E.E.P. N° 246 - EMILIO RAVIGNANI	Rural	Estatal	1	0	0	0	100	-59.0557	-26.7309
220124100	Chaco	LIBERTADOR GENERAL SAN MARTIN	CAMPO LA AURORA	E.E.P. N°  409	Rural	Estatal	1	0	33.33333333	66.66666667	0	-59.0209	-26.3852
220124102	Chaco	LIBERTADOR GENERAL SAN MARTIN	GENERAL JOSE DE SAN MARTIN	E.E.P. N°  409	Urbano	Estatal	1	0	33.33333333	66.66666667	0	-59.0955	-26.3713
220124300	Chaco	LIBERTADOR GENERAL SAN MARTIN	BUENA VISTA	E.E.P. N° 497 - ROSA RAMONA VALDEZ	Rural	Estatal	1	20	20	40	20	-59.2256	-26.5148
220124400	Chaco	LIBERTADOR GENERAL SAN MARTIN	RESERVA FISCAL	E.E.P. N°   93	Rural	Estatal	1	0	0	100	0	-58.8044	-26.6504
220124500	Chaco	LIBERTADOR GENERAL SAN MARTIN	LA TEXTIL	E.E.P. N° 92 - PROVINCIA DE MENDOZA	Rural	Estatal	1	0	0	100	0	-58.7208	-26.6193
220124600	Chaco	LIBERTADOR GENERAL SAN MARTIN	CAMPO ARAOZ	E.E.P. N° 398 - CEFERINO JUAN INVERNIZZI	Rural	Estatal	1	0	75	25	0	-59.2152	-26.3839
220124601	Chaco	LIBERTADOR GENERAL SAN MARTIN	GENERAL JOSE DE SAN MARTIN	E.E.P. N° 398 - CEFERINO JUAN INVERNIZZI	Urbano	Estatal	1	0	0	0	100	-59.2062	-26.438
220124700	Chaco	LIBERTADOR GENERAL SAN MARTIN	CAMPO WINTER	E.E.P. N° 498 - MAESTRO RAMON A. LOPEZ	Rural	Estatal	1	50	25	25	0	-59.2677	-26.3697
220125100	Chaco	LIBERTADOR GENERAL SAN MARTIN	TRES BANDERAS	E.E.P. N° 753 - PROVINCIA DE FORMOSA	Rural	Estatal	1	50	0	50	0	-59.3847	-26.5004
220125101	Chaco	LIBERTADOR GENERAL SAN MARTIN	LA PALMIRA	E.E.P. N° 753 - PROVINCIA DE FORMOSA	Rural	Estatal	1	0	0	0	100	-59.4413	-26.4884
220125400	Chaco	LIBERTADOR GENERAL SAN MARTIN	SIETE ARBOLES	E.E.P. N° 795 - REPUBLICA DEL LIBANO	Rural	Estatal	1	20	0	60	20	-59.4192	-26.4237
220125500	Chaco	LIBERTADOR GENERAL SAN MARTIN	PAMPA CHICA	E.E.P. N° 552 - RUBEN SARAVIA	Rural	Estatal	1	10	20	40	30	-59.815	-26.1363
220125502	Chaco	LIBERTADOR GENERAL SAN MARTIN	PAMPA CHICA	E.E.P. N° 552 - RUBEN SARAVIA	Rural	Estatal	1	0	50	0	50	-59.8401	-26.1293
220125600	Chaco	LIBERTADOR GENERAL SAN MARTIN	PUEBLO VIEJO	E.E.P. N° 94 - CARLOS PELLEGRINI	Rural	Estatal	1	40.64985942	40.04668492	17.42110255	1.882353114	-59.921	-26.0638
220126200	Chaco	FRAY JUSTO SANTA MARIA DE ORO	COLONIA CAMPO DEL BANCO	E.E.P. N° 661 - REPUBLICA ORIENTAL DEL URUGUAY	Rural	Estatal	1	0	0	0	100	-61.21	-27.7629
220126300	Chaco	GENERAL GUEMES	MANANTIALES	E.E.P. N°  290	Rural	Estatal	1	100	0	0	0	-60.7302	-25.1493
220126400	Chaco	GENERAL GUEMES	EL ESPINILLO	E.E.P. N°  448 -JUAN BELTRAN LEIVA-	Rural	Estatal	1	19.30353763	35.8261296	44.87033277	0	-60.448	-25.4095
220126500	Chaco	GENERAL GUEMES	MONTE REDONDO	E.E.P. N°  749 -MIGUEL LUNA-	Rural	Estatal	1	66.66666667	0	33.33333333	0	-60.7752	-25.721
220126700	Chaco	GENERAL GUEMES	OLLA QUEBRADA	E.E.P. N° 855 - CACIQUE GRAL. TOBA COLOMPOTOP	Rural	Estatal	1	20	40	20	20	-60.4686	-25.4628
220126800	Chaco	GENERAL GUEMES	GUEMES	E.E.P. N°  465 -AMBROSIO FEININGER--	Rural	Estatal	1	0	0	100	0	-60.8155	-25.773
220127000	Chaco	SAN FERNANDO	BARRANQUERAS	E.E.P. N° 785 - JUAN MORO -	Urbano	Estatal	1	31.38037719	35.32239425	24.0427942	9.254434365	-58.9519	-27.4917
220127100	Chaco	SAN FERNANDO	BARRANQUERAS	E.E.P. N° 758 - MAR DEL PLATA	Urbano	Estatal	1	22.09778829	16.31470788	31.71478651	29.87271732	-58.9471	-27.487
220127200	Chaco	SAN FERNANDO	BARRANQUERAS	E.E.P. N° 433 - MARTIN DE MOUSSY	Urbano	Estatal	1	15.21739129	61.30434785	18.69565215	4.78260871	-58.9406	-27.4931
220127300	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 336 - ENRIQUE BANCHS	Urbano	Estatal	1	18.29146843	44.4400664	28.26126652	9.00719864	-58.9707	-27.446
220128000	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 607 - DEL CENTENARIO DE LA CREACION DEL CHACO	Urbano	Estatal	1	25.55555562	13.75661369	43.49206357	17.19576712	-58.9768	-27.4402
220128100	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 373 - AMERICA	Urbano	Estatal	1	3.084415753	12.97452533	72.82717262	11.1138863	-58.9926	-27.4361
220128500	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 62 - CAALTE. VALENTIN FEILBERG	Urbano	Estatal	1	33.33333333	33.33333333	33.33333333	0	-58.9364	-27.4232
220128600	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 404 - ZITTO SEGOVIA	Urbano	Estatal	1	66.66666667	11.11111111	11.11111111	11.11111111	-58.9887	-27.4314
220128800	Chaco	ALMIRANTE BROWN	TACO POZO	E.E.P. N° 348 - JOSE HERNANDEZ	Urbano	Estatal	1	23.16238338	15.03759373	49.00684563	12.79317726	-63.2655	-25.6167
220128801	Chaco	ALMIRANTE BROWN	CHACO PORA	E.E.P. N° 348 - JOSE HERNANDEZ	Rural	Estatal	1	0	100	0	0	-63.2903	-25.4992
220128900	Chaco	ALMIRANTE BROWN	TACO POZO	E.E.P. N° 828 - GOBERNADOR ALEJANDRO GANCEDO	Urbano	Estatal	1	18.49231599	17.77555962	26.7474924	36.98463199	-63.2629	-25.614
220129000	Chaco	ALMIRANTE BROWN	TACO POZO	E.E.P. N° 928 - PROFESOR SAMUEL OSCAR A. ORELLANA	Urbano	Estatal	1	27.24046104	36.18012367	29.34782687	7.231588425	-63.2676	-25.6197
220129200	Chaco	ALMIRANTE BROWN	NUEVA YORK	E.E.P. N°  580 - SILVESTRE ARIAS-	Rural	Estatal	1	0	0	0	100	-62.77	-25.2482
220129300	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 831 - FUERZA AEREA ARGENTINA	Urbano	Estatal	1	23.10777457	32.72030284	27.83091101	16.34101157	-58.9704	-27.4682
220129400	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 13 - MINISTRO BENJAMIN VICTORICA	Urbano	Estatal	1	14.11468179	20.56028139	41.80319274	23.52184408	-58.9585	-27.4764
220129800	Chaco	SAN FERNANDO	RESISTENCIA	U.E.G.P N° 21 (UEP N° 21) MARIA AUXILIADORA	Urbano	Privado	1	2.706290641	12.01738169	24.02537256	61.25095511	-58.9771	-27.4606
220129900	Chaco	ALMIRANTE BROWN	SANTA RITA	E.E.P. N°  938	Rural	Estatal	1	0	0	0	100	-62.4972	-24.8981
220130000	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 833 - GERONIMO MATORRAS	Urbano	Estatal	1	25.63084859	24.63896521	38.10968144	11.62050476	-59.0173	-27.4534
220130300	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 880 - JUSTO P. FARIAS	Urbano	Estatal	1	11.81491039	30.32042504	46.19360822	11.67105634	-59.0182	-27.4591
220130400	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 695 - FRAY CAYETANO JOSE RODRIGUEZ	Urbano	Estatal	1	15.88350054	38.39464867	32.46098111	13.26086968	-59.0355	-27.4546
220131000	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	E.E.P. N°  905	Urbano	Estatal	1	43.61702023	42.55319191	13.82978786	0	-60.6185	-25.9663
220131100	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	E.E.P. N° 894 - JOSE CEFERINO ROMERO	Urbano	Estatal	1	50	35.71428571	14.28571429	0	-60.6124	-25.9359
220131200	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	E.E.P. N°  802	Urbano	Estatal	1	17.90291881	39.67405111	29.61427013	12.80875995	-60.6277	-25.9489
220131300	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	E.E.P. N° 255 - FELIPE BOERO	Urbano	Estatal	1	16.53516086	29.82314599	38.07987046	15.56182268	-60.6142	-25.947
220131500	Chaco	MAIPU	ESTACION KILOMETRO 841	E.E.P. N° 339 - MANUEL DEL CAMPO	Rural	Estatal	1	0	33.33333333	0	66.66666667	-60.3925	-26.5599
220131900	Chaco	MAIPU	COLONIA LALELAY	E.E.P. N°  263	Rural	Estatal	1	0	0	100	0	-60.2325	-26.4172
220132100	Chaco	MAIPU	EL 42	E.E.P. N° 531 - RAMON PACHECO	Rural	Estatal	1	0	16.66666667	33.33333333	50	-60.4125	-26.4329
220132200	Chaco	MAIPU	PAMPA EL ONCE	E.E.P. N° 477 - MARTIN MIGUEL JUAN DE LA MATA GUEMES	Rural	Estatal	1	0	0	100	0	-60.6591	-26.355
220132201	Chaco	MAIPU	TOUNDAIAN	E.E.P. N° 477 - MARTIN MIGUEL JUAN DE LA MATA GUEMES	Rural	Estatal	1	0	0	100	0	-60.756	-26.2977
220132202	Chaco	MAIPU	EL MARTILLO	E.E.P. N° 477 - MARTIN MIGUEL JUAN DE LA MATA GUEMES	Rural	Estatal	1	0	100	0	0	-60.7266	-26.2082
220132700	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 383 - MTRA.ENRIQUETA M.DE SOLIMANO	Urbano	Estatal	1	8.653845766	25.8413464	50.8413464	14.66346144	-59.0167	-27.4428
220132900	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 54 - EJERCITO ARGENTINO	Urbano	Estatal	1	7.313664679	17.3870699	41.21400406	34.08526136	-58.9985	-27.4517
220133100	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 274 - GRAL.JOSE DE SAN MARTIN	Urbano	Estatal	1	20	26.66666667	20	33.33333333	-59.0077	-27.4435
220133200	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 518 - COMANDANTE ANDRESITO	Urbano	Estatal	1	13.662673	21.40261137	39.09902683	25.83568879	-59.0155	-27.448
220133300	Chaco	SAN FERNANDO	RESISTENCIA	U.E.G.P N° 26 (UEP N° 26) SAN JOSE OBRERO	Urbano	Privado	1	0	2.857142857	28.57142857	68.57142857	-59.0003	-27.4547
220133500	Chaco	LIBERTADOR GENERAL SAN MARTIN	LOTE 540	E.E.P. N° 363 - MAESTRO RAFAEL LENCINAS	Rural	Estatal	1	35.09017412	39.61312218	22.04120921	3.255494483	-59.3335	-26.5515
220133600	Chaco	LIBERTADOR GENERAL SAN MARTIN	GENERAL JOSE DE SAN MARTIN	E.E.P. N° 271 - SRA. CELIA ERAÑA DE FARIAS	Urbano	Estatal	1	7.090908689	20.98814209	48.85375488	23.06719434	-59.3441	-26.5406
220134100	Chaco	PRESIDENCIA DE LA PLAZA	EL CURUNDU	E.E.P. N° 178 - JUAN PIO AGUIRRE	Rural	Estatal	1	0	25	75	0	-59.6519	-26.9375
220134200	Chaco	PRESIDENCIA DE LA PLAZA	COLONIA BRANDSEN SUR	E.E.P. N° 765 - ALEJANDRO LEIVA	Rural	Estatal	1	0	50	50	0	-60	-27.0929
220134300	Chaco	PRESIDENCIA DE LA PLAZA	PRESIDENCIA DE LA PLAZA	E.E.P. N° 58 - JUSTO JOSE DE URQUIZA	Urbano	Estatal	1	18.72212718	24.16237833	31.89918046	25.21631403	-59.844	-27.0003
220134500	Chaco	PRESIDENCIA DE LA PLAZA	PRESIDENCIA DE LA PLAZA	E.E.P. N° 612 - MARIANO MORENO	Urbano	Estatal	1	35.71428571	42.85714286	21.42857143	0	-59.8542	-27.0062
220134800	Chaco	9 DE JULIO	2 DE MAYO	E.E.P. N°  763	Rural	Estatal	1	50	50	0	0	-61.1874	-27.017
220135000	Chaco	2 DE ABRIL	LOTE 15	E.E.P. N° 575	Rural	Estatal	1	0	0	50	50	-61.2625	-27.7601
220135300	Chaco	2 DE ABRIL	HERMOSO CAMPO	E.E.P. N°  863 -CARLOS RIVERO-	Urbano	Estatal	1	13.90374236	35.96256747	42.91443865	7.219251529	-61.3489	-27.6127
220135400	Chaco	2 DE ABRIL	HERMOSO CAMPO	E.E.P. N° 230 - ANGEL GALLARDO	Urbano	Estatal	1	40.77750215	35.33912317	12.42762618	11.45574849	-61.3442	-27.6083
220135700	Chaco	CHACABUCO	LAS TOLDERIAS	E.E.P. N° 193 - ZENON MATEOS	Rural	Estatal	1	25	0	0	75	-60.9776	-27.3196
220135800	Chaco	CHACABUCO	CHARATA	E.E.P. N° 142 - BERNARDINO RIVADAVIA	Urbano	Estatal	1	9.137219691	22.59821844	42.29128952	25.97327235	-61.186	-27.218
220135900	Chaco	CHACABUCO	CHARATA	E.E.P. N° 266	Urbano	Estatal	1	33.5882909	29.7067988	26.84513697	9.859773337	-61.1924	-27.2265
220136100	Chaco	CHACABUCO	CHARATA	E.E.P. N° 32 - LUIS ROQUE GONDRA	Urbano	Estatal	1	30.73398726	15.45342909	41.14722126	12.66536239	-61.1932	-27.2113
220136300	Chaco	CHACABUCO	CHARATA	E.E.P. N° 638 - JOSE IGNACIO THAMES	Urbano	Estatal	1	14.61002613	24.59632418	45.52819932	15.26545036	-61.1877	-27.2114
220136500	Chaco	CHACABUCO	CHARATA	E.E.P. N° 1005- DORA TOCHEFF-	Urbano	Estatal	1	9.666666696	16.19047602	38.66666679	35.4761905	-61.2029	-27.223
220136900	Chaco	CHACABUCO	PAMPA CABRERA	E.E.P. N° 109 - GENERAL MANUEL BELGRANO	Rural	Estatal	1	66.66666667	0	0	33.33333333	-61.3698	-27.0965
220137100	Chaco	GENERAL GUEMES	ZAPARINQUI	E.E.P. N° 358 - ELSA SANTA CRUZ	Rural	Estatal	1	33.33333333	11.11111111	44.44444444	11.11111111	-60.5637	-26.0675
220137101	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	E.E.P. N° 358 - ELSA SANTA CRUZ	Urbano	Estatal	1	0	0	100	0	-60.5706	-26.118
220137200	Chaco	GENERAL GUEMES	CAMPO FLORIDO	E.E.P. N°  429	Rural	Estatal	1	0	50	50	0	-60.3928	-26.1051
220137300	Chaco	MAYOR LUIS J FONTANA	COLONIA JUAN JOSE PASO	E.E.P. N° 301 - NICOLAS FERENCZY	Rural	Estatal	1	0	0	0	100	-60.8759	-27.4901
220137400	Chaco	9 DE JULIO	SANTA JUSTINA	E.E.P. N°  112	Rural	Estatal	1	0	33.33333333	66.66666667	0	-61.1872	-27.0624
220137500	Chaco	9 DE JULIO	PAMPA CARNEVALE	E.E.P. N° 347 - ILDEFONSO AÑASCO	Rural	Estatal	1	36.36363636	54.54545455	0	9.090909091	-61.128	-27.0807
220137600	Chaco	9 DE JULIO	LAS BREÑAS	E.E.P. N° 516 - LIBERTADOR GRAL. JOSE DE SAN MARTIN	Urbano	Estatal	1	20.38740924	18.98305182	29.45520539	31.17433356	-61.0722	-27.0871
220137700	Chaco	9 DE JULIO	LAS BREÑAS	E.E.P. N° 751 - FRAY MAMERTO ESQUIU	Urbano	Estatal	1	29.94895739	44.79551809	17.09679456	8.158729966	-61.0894	-27.091
220138000	Chaco	9 DE JULIO	COLONIA JUAN LAVALLE	E.E.P. N°  326	Rural	Estatal	1	0	0	100	0	-60.896	-27.2383
220138100	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N° 1001 - LUIS LANDRISCINA	Urbano	Estatal	1	20.87656572	22.63891596	41.04497222	15.43954611	-60.716	-27.5654
220138200	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N° 389 - DOCTOR EDUARDO R.BATTIONI	Urbano	Estatal	1	20.58975473	29.6804905	41.87879564	7.850959136	-60.6985	-27.5778
220138300	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N° 140 - REGIMIENTO DE PATRICIOS	Urbano	Estatal	1	33.13433712	35.02392624	21.3223623	10.51937434	-60.7116	-27.5847
220138400	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N° 82 - ALBERTO LARROQUE	Urbano	Estatal	1	28.96837155	29.84110541	36.81110806	4.379414986	-60.7279	-27.572
220138500	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N° 11 - BARTOLOME MITRE	Urbano	Estatal	1	8.669135779	24.68830893	44.88261584	21.75993945	-60.7129	-27.5681
220138600	Chaco	12 DE OCTUBRE	GENERAL PINEDO	U.E.G.P N° 32 (UEP N° 32) NUESTRA SEÑORA DEL CARMEN	Urbano	Privado	1	8.173210083	14.34372548	40.70361906	36.77944537	-61.2809	-27.3265
220138700	Chaco	COMANDANTE FERNANDEZ	PRESIDENCIA ROQUE SAENZ PEÑA	E.E.P. N° 367 - JUAN AMOS COMENIO	Urbano	Estatal	1	24.6912815	33.13645482	36.96270625	5.209557428	-60.4452	-26.7829
220139100	Chaco	GENERAL BELGRANO	CORZUELA	E.E.P. N° 1000 - ATILIO AUGUSTO CARINELLI	Urbano	Estatal	1	43.4213547	30.66590139	22.62916176	3.283582155	-60.9639	-26.9625
220139200	Chaco	GENERAL BELGRANO	CORZUELA	E.E.P. N° 191 - ALCIDES CALANDRELLI	Urbano	Estatal	1	10.35645333	37.05755564	40.33112251	12.25486852	-60.9715	-26.9532
220139301	Chaco	SAN LORENZO	LOTE 8	E.E.P. N° 720 - GOBERNADOR NAPOLEON URIBURU	Rural	Estatal	1	0	33.33333333	66.66666667	0	-60.4271	-27.3777
220139400	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N° 663 - BRIGADIER GENERAL DON JUAN MANUEL DE ROSAS	Urbano	Estatal	1	14.46960794	35.07116993	42.34773951	8.111482622	-60.7331	-27.5799
220139500	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	U.E.G.P N° 34 (UEP N° 34) INSTITUTO ADVENTISTA VILLA ANGELA	Urbano	Privado	1	12.90322581	19.35483871	41.93548387	25.80645161	-60.712	-27.5739
220139600	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 1007 - NORMAL SARMIENTO	Urbano	Estatal	1	8.103164299	11.40580873	51.20825924	29.28276773	-58.9938	-27.4517
220139800	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 1 - BENJAMIN ZORRILLA	Urbano	Estatal	1	6.761188229	14.37165299	48.81926897	30.04788981	-58.988	-27.4506
220140000	Chaco	ALMIRANTE BROWN	CONCEPCION DEL BERMEJO	E.E.P. N° 671 - RICARDO GUIRALDES	Urbano	Estatal	1	22.55765237	30.65513646	32.41090084	14.37631032	-60.9474	-26.5976
220140001	Chaco	ALMIRANTE BROWN	CONCEPCION DEL BERMEJO	E.E.P. N° 671 - RICARDO GUIRALDES	Urbano	Estatal	1	0	0	0	100	-60.9041	-26.4235
220140300	Chaco	SAN FERNANDO	RESISTENCIA	U.E.G.P N° 48 (UEP N° 48) LUIS FEDERICO LELOIR	Urbano	Privado	1	0	4.03225801	32.15053783	63.81720416	-58.9929	-27.4525
220140400	Chaco	ALMIRANTE BROWN	CONCEPCION DEL BERMEJO	E.E.P. N° 240 - PEDRO NARCISO ARATA	Urbano	Estatal	1	21.39077845	49.17199145	29.4372301	0	-60.9452	-26.6011
220140500	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 187 - MIGUEL GOYENA	Urbano	Estatal	1	28.04449654	46.22950816	21.05386419	4.672131103	-60.2223	-26.8695
220140502	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 187 - MIGUEL GOYENA	Urbano	Estatal	1	50	0	50	0	-60.2232	-26.8581
220140600	Chaco	QUITILIPI	QUITILIPI	U.E.G.P N° 22 (UEP N° 22) NUESTRA SEÑORA DE FATIMA	Urbano	Privado	1	10.92338162	18.33618256	37.48142056	33.25901525	-60.22	-26.8696
220140800	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 59 - DR. NICOLAS AVELLANEDA	Urbano	Estatal	1	14.98630827	37.31225631	39.93721117	7.764224253	-60.2161	-26.8697
220141000	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 384 - MAESTRO MARCOS RAMON A.GOMEZ	Urbano	Estatal	1	38.83689864	27.64037451	31.13302105	2.389705807	-60.2177	-26.8756
220141001	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 384 - MAESTRO MARCOS RAMON A.GOMEZ	Urbano	Estatal	1	42.85714286	14.28571429	42.85714286	0	-60.2211	-26.8721
220141200	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 473 - INTENDENTE HONORIO DE LANGHE	Urbano	Estatal	1	31.24034028	50.86652095	15.19463744	2.698501328	-60.2255	-26.8738
220141300	Chaco	QUITILIPI	QUITILIPI	E.E.P. N° 1008 - JUAN JOSE G.PISARELLO	Urbano	Estatal	1	14.84848474	20.02858785	34.87707259	30.24585482	-60.2139	-26.8672
220141700	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	U.E.G.P N° 36 (UEP N° 36) INSTITUTO PIO XII	Urbano	Privado	1	10.16964275	16.19642816	38.79464292	34.83928617	-60.6206	-25.9433
220141900	Chaco	GENERAL GUEMES	JUAN JOSE CASTELLI	U.E.G.P N° 24 (UEP N° 24) SAN JOSE	Urbano	Privado	1	1.589635692	5.191230201	29.98006864	63.23906547	-60.6222	-25.9452
220142100	Chaco	ALMIRANTE BROWN	SOL DE MAYO	E.E.P. N°  890	Rural	Estatal	1	50	0	50	0	-62.4262	-25.0054
220142200	Chaco	MAYOR LUIS J FONTANA	EL ÑANDUBAY	E.E.P. N° 527 - LUIS PASTEUR	Rural	Estatal	1	0	50	50	0	-60.9747	-27.7255
220142800	Chaco	1Â§ DE MAYO	COLONIA BENITEZ	E.E.P. N° 10 - BERNARDINO RIVADAVIA	Rural	Estatal	1	23.95411609	12.16824099	49.80881705	14.06882586	-58.9508	-27.3296
220143000	Chaco	MAYOR LUIS J FONTANA	VILLA ANGELA	E.E.P. N°  837-FRANCISCO ARECE-	Urbano	Estatal	1	24.52569163	51.37681159	24.09749678	0	-60.6989	-27.56
220143100	Chaco	MAYOR LUIS J FONTANA	LOTE 12	E.E.P. N° 560 - ENRIQUE URIEN	Rural	Estatal	1	0	50	50	0	-60.5605	-27.4857
220143200	Chaco	GENERAL BELGRANO	CORZUELA	E.E.P. N° 515 - IRMA ISOVICH DE BARRERA	Urbano	Estatal	1	20.84435628	36.44179861	33.73015899	8.983686131	-60.9696	-26.958
220143400	Chaco	MAYOR LUIS J FONTANA	LOTE 11	E.E.P. N° 762 - PROVINCIA DE CHUBUT	Rural	Estatal	1	50	0	50	0	-60.649	-27.9533
220143500	Chaco	MAYOR LUIS J FONTANA	EL PASTORIL	E.E.P. N° 418 - NIÑO MOCOVI	Rural	Estatal	1	41.639929	40.99821725	14.22459888	3.137254871	-60.7539	-27.6197
220143800	Chaco	1Â§ DE MAYO	MARGARITA BELEN	E.E.P. N° 12 - FRANCISCO AGOSTINI	Urbano	Estatal	1	21.32632635	31.34363315	35.93298221	11.39705829	-58.9709	-27.2576
220144000	Chaco	QUITILIPI	CAMPO FELDMAN	E.E.P. N°  408	Rural	Estatal	1	0	50	50	0	-60.3165	-26.9588
220144300	Chaco	25 DE MAYO	CAMPO RIAÑO	E.E.P. N°  951	Rural	Estatal	1	0	0	0	100	-59.904	-26.6129
220144500	Chaco	SAN FERNANDO	RESISTENCIA	E.E.P. N° 423 - YEBRAIL MATTA	Urbano	Estatal	1	12.05337659	32.99151671	29.86961112	25.08549558	-58.9991	-27.4644
220146600	Chaco	ALMIRANTE BROWN	RIO MUERTO	E.E.P. N° 633 - ELIZABETH CHITTY DE BROWN	Rural	Estatal	1	35.54687491	25	17.77343745	21.67968764	-61.659	-26.305
220146800	Chaco	MAIPU	TRES ISLETAS	E.E.P. N°  571	Urbano	Estatal	1	15.82428584	29.39610759	36.99604737	17.7835592	-60.439	-26.3305
220146900	Chaco	SAN FERNANDO	RESISTENCIA	U.E.G.P N° 9 (UEP N° 9) LO SE TODO	Urbano	Privado	1	0	0	100	0	-58.9831	-27.4423
220147100	Chaco	SAN FERNANDO	FONTANA	U.E.G.P N° 72 (UEP N° 72) ESCUELA BILINGUE INTERC. CACIQUE PELAYO	Urbano	Privado	1	16.66666667	50	25	8.333333333	-59.0336	-27.4218
220147500	Chaco	SAN FERNANDO	FONTANA	E.E.P. N° 499 - JOSE MARIA TOLEDO	Urbano	Estatal	1	17.23503524	27.91017455	39.01589462	15.83889559	-59.035	-27.4125
